"Carol","B0001JXBCO","This is a good alternative to eating oatmeal.  I like it better than oatmeal actually and it has the same health benefits.  I like the chewy taste.","5.0","Hulled Barley","1373068800"
"cheryl","B0001JXBCO","I use to be a potato lover but now i have decided to move onto grains. I tend to be creative in the kitchen but have little time to do so. So if anyone has any suggestions for recipe ideas please share. The packaging was easy to open and the directions where easy to comprehend.","5.0","barely","1369353600"
"tarnation","B0001LQJZI","This is the ultimate for anyone who loves a black tea. Rich, not acrid, dry and tangy. I won't drink any other tea.","5.0","PGs","1396396800"
"kristi","B0001LQKBQ","I love black tea and have been trying many different brands.  This is my favorite so far.  The only thing that could be improved?  Fair trade and I would be a drinker for life!","4.0","Love the flavor, wish it were fair trade.","1385683200"
"J","B0001M0YK8","Of the higher quality tartar powders, this one is easily available. It consistently performs as expected (I use it primarily to make my own baking powder).","5.0","Good, consistent quality; reasonable price","1401926400"
"liz","B0001M0ZTI","I drink lots of green tea, and this one is one of the best I've had. I've been buying all stash teas in the past few months, including this and the cascade mint and I'm happy with the quality so far, being organic is a plus because I read horrifying things about toxics in teas.","5.0","good taste, and (hopefully) nontoxic","1384300800"
"pen","B0001M0ZTI","I have insomnia, and this tea, I make in large quantities, and drink all during the day.  It really helps my body to relax and dose off easier.  The more I'm using it, almost as a medicine, the more relaxed my body is at night, to help me at least relax more, even though I don't often sleep well.","5.0","wonderful product","1363132800"
"celinedion","B0001M10VA","....make this a more mediteranian than chinese 5 spice powder (which is fine by me). 5 spice powder has a slightly woody, musty under taste which this product lacks. Just tried it out in a rice pudding (along with some frontier ceylonese cinnamon) and it was excellent.I will use 5 spice a lot more now -which means that this small bottle will last me years instead of decades -a little bit goes a long way.","5.0","notes of fennel","1377129600"
"celinedion","B0001M10ZG","Pizza is a staple for us and this has become essential. The ground up bits of dried tomato add depth beyond the usual italian spice mix -though Frontier's other italian spice mix generally gets a shake or two as well.Well worth the small premium over the usual italian spice mixes.","5.0","Third reorder","1377129600"
"AJ","B0001SVZGE","Took me a bit, but I'm a convert after running out and going back to normal tea.  Wasn't obvious at first but became apparent the day I had to switch ""cold-turkey.""Great flavor, enough caffeine, and no need to add anything.  Will be buying more.vs PGtips and Yorkshire Gold.________________(+) Less astringent(+) Does *not* get bitter with long steeps.(+/-) Caffeine is same as Yorkshire/PG tips(+) Beats yorkshire Gold in flavor (difficult to tell differences if you take sugar/milk/lemon/etc.)","5.0","Update: 4* to 5* after thinking I could just go back to previous teas","1396310400"
"Bud","B0001W2VXQ","I have purchased this item before from The Sprout House.  I give 5 stars to theirs.  Theirs comes packed in a sturdy, reclosable jar (like a spice jar).  Their sprouts germinated/sprouted excellent and were super tasty.My last order, however, was purchased from Buy Wholesale Cheap.  They are way too cheap.  Those get zero stars.  The products should not even be under the same heading.  Theirs came in what amounts to a heavy-duty sandwich bag.  This cheap bag also split, and the seeds were everywhere -- all over my porch and in my garage.  In fact, the post office delivered the box several days late in a large, black plastic trash bag (see customer image).To my eye, the seeds from Buy Wholesale Cheap also did not look the same as those from The Sprout House either.  As a result, I would be careful about the reviews you see here on Amazon unless you know which you're getting.  I have 4 Easy Sprouters, and the sprouting seeds from The Sprout House are awesome.","3.0","Do NOT buy from Buy Wholesale Cheap","1303257600"
"1","B0001W2W62","Not only are the seeds great, but the customer service is the best I've experienced in my over 10 years of on line shopping.In my opinion 5 stars are not enough!","5.0","Incredible","1329868800"
"seasalt","B0001W2W62","These seeds grow perfectly in my easy sprouter. 1/4 cup of seeds in 5 days. make 2 full cups without fluffing. They give me energy but I don't like radishes and the radishes overwhelm the more suttle flavors. I would like it without the radish or with just a touch of radish. This is the perfect food for someone who loves radishes. I tried them in salads, stews, spaghetti sauce,great in eggs and on pimento cheese sandwiches even with the radish taste.","4.0","good grower delics if you like radish","1319414400"
"randee","B0001WV0TW","This the first time I've tried Utz chips.  Never heard of them before.  Wow!  They are delicious.  I haven't tried all the flavors yet -- still working my way through them.  But, I really like the crab flavored ones.  I wasn't sure what they'd be like, but they taste like Old Bay crab boil seasoning (which I really like).  I will definitely reorder these.  Plus you can't beat the price per pack when you compare to what you get out of the office vending machine.","5.0","Delicious","1374624000"
"amie","B0001XXB3E","I use these to top sugar cookies and scones, and they do a terrific job.  They hold their sparkle, shape and crunch after being baked and taste good!","5.0","Very sparkly!","1360108800"
"AlisonA","B00021639Y","This was a very high quality flour - superfine and so great for making non-gritty gluten-free foods. If you can afford the cost, including shipping, you will want to spend the extra to get this product. However, with the amount of GF baking I do, the cost of this product was just too high for us. We now use our VitaMix dry-grains container to grind Lundberg organic brown rice into our own rice flour. We order that here on Amazon, and it's grown in CA so it has no arsenic contamination like rice from other areas. After grinding, we sift it to make sure all the grit is gone. It's not quite as fine as this product, but for the price difference, it's what we are doing for now.","5.0","Great, but too expensive","1390867200"
